"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551628","Napitak Gaz.0,33 L Pepsi Limen",7.29,tommy-zagreb,Gazirani_sokovi,44
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551525",Travarica 1 L Badel,81.99,tommy-zagreb,Zestoka_alkoholna_pica,45
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551460",Sok Vocni Naranca100% 1 L Jui,14.49,tommy-zagreb,Negazirani_sokovi,46
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551461",Sok Vocni Ananas 100% 1 L Jui,15.49,tommy-zagreb,Negazirani_sokovi,47
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551462",Nektar Naranca 1 L To,6.99,tommy-zagreb,Negazirani_sokovi,48
https://i.postimg.cc/Wbh6dZDC/3858890973099.png,Nektar Jabuka 1 L To,6.99,tommy-zagreb,Negazirani_sokovi,49
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551948",Cedevita Limun 200 G,12.79,tommy-zagreb,Praskasti_napitak_i_sumece_tablete,50
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551683","Pivo Ozujsko 0,5 L Lim.",9.99,tommy-zagreb,Pivo,51
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551684","Pivo Stella Art.0,5 L Lim.",10.29,tommy-zagreb,Pivo,52
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551685","Pivo Gricka Vjestica 0,5 L Tam",9.99,tommy-zagreb,Pivo,53
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551629",Napitak Gaz.2 L Pepsi Cola,14.49,tommy-zagreb,Gazirani_sokovi,54
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551630","Napitak Gaz.0,5 L Cockta Origi",7.29,tommy-zagreb,Gazirani_sokovi,55
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551631","Napitak Gaz.1,5 L Cockta Origi",12.29,tommy-zagreb,Gazirani_sokovi,56
https://i.postimg.cc/8knLgCyH/3870183400006.png,"Napitak Gaz.Naranca 0,5 L Pipi",7.79,tommy-zagreb,Gazirani_sokovi,57
https://i.postimg.cc/X7d9kqX2/3850112141194.png,Prima Brand 35% 1 L Badel,84.99,tommy-zagreb,Zestoka_alkoholna_pica,58
https://i.postimg.cc/Qx2WB3bp/3850112141231.png,"Prima Brand 35%  0,1 L Badel",11.29,tommy-zagreb,Zestoka_alkoholna_pica,59
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551529",Gin 1 L Sax Dry Badel,99.99,tommy-zagreb,Zestoka_alkoholna_pica,60
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551531",Vodka Vigor 1 L Badel,69.99,tommy-zagreb,Zestoka_alkoholna_pica,61
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551532",Gin 1 L Empire Maraska,94.99,tommy-zagreb,Zestoka_alkoholna_pica,62
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551464",Nektar Gusti 1 L To,6.99,tommy-zagreb,Negazirani_sokovi,63
