"""https://i.postimg.cc/N04ydWz8/63030180.jpg""","""Bug""","""29.00""","""lonia""","""CASOPIS"""
"""https://i.postimg.cc/N5XW4fgX/4026600890502.png""","""Pasta Za Zube 75 Ml X2 Sensody""","""50.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/NGTDBNFm/7613034089984.png""","""NAN 2 OPTIPRO 800 g NESTLE""","""119.99""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/NfCqQKy9/4003310011625.png""","""Pjen.Henkel Trocken 0,75 L""","""66.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/P511PB4n/3830000625043.png""","""Napitak Gaz.0,5 L Pepsi Cola""","""6.99""","""tommy-zagreb""","""Gazirani_sokovi"""
"""https://i.postimg.cc/PL53Btk2/7702018405015.png""","""Gel Za Brijanje 240 Ml Gill. M""","""35.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/Pf7sNZLk/3850104053153.png""","""Rajcica Konc.460 G Podravka""","""20.49""","""tommy-zagreb""","""Konzervirano_povrce"""
"""https://i.postimg.cc/PfBmpjC6/3858890100747.png""","""Ocat Jabucni 0,7 L Encian""","""20.49""","""tommy-zagreb""","""Priprema_jela"""
"""https://i.postimg.cc/PpTWF2bk/3859888437029.png""","""Vino Zlatan Plavac 0,75 L Plen""","""79.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/PxGLFDCs/3858881083776.png""","""Caj Brusnica 55 G Omot Franck""","""15.49""","""tommy-zagreb""","""Kava_i_caj"""
"""https://i.postimg.cc/PxKK4FMb/58040101.jpg""","""Svatovski Kruskovac Badel 1 l""","""69.98""","""lonia""","""ZESTOKA_ALKOHOLNA_PICA"""
"""https://i.postimg.cc/PxvMmpn6/9000101322286.png""","""Persil 3,5 L Lavander Color Ge""","""119.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/QHXbDRNP/3859893124723.png""","""umbir Listici 125 G Natura""","""12.29""","""tommy-zagreb""","""Grickalice"""
"""https://i.postimg.cc/QKMpjCn4/3859888568167.png""","""Vino Bijelo Stolno 1 L Roso""","""15.49 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/QMzhGvgV/3850105172877.png""","""Bis Handys. Alcohol Free 450Ml""","""34.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/QN7t6r6p/9000100634007.png""","""Gel Za Tus.250 Ml Fa Mysticmom""","""11.99""","""tommy-zagreb""","""Njega_i_higijena"""
